iter	RMSE
1506	0.08265171347
1507	0.08263679364
1508	0.08263419219
1509	0.08261041212
1510	0.08258688426
1511	0.08256645754
1512	0.08254023026
1513	0.08251778051
1514	0.08250500901
1515	0.08250222915
1516	0.08247469075
1517	0.08244828922
1518	0.08242436132
1519	0.08239492508
1520	0.08237741916
1521	0.08235540772
1522	0.08234757822
1523	0.08234145713
1524	0.08231959558
1525	0.08230711972
1526	0.0822946281
1527	0.0822746995
1528	0.08224571901
1529	0.08221340175
1530	0.08218435525
1531	0.08216452097
1532	0.08215181825
1533	0.08213164622
1534	0.08212889302
1535	0.08211391012
1536	0.08208085066
1537	0.08207036386
1538	0.08204335675
1539	0.08202817195
1540	0.08201211586
1541	0.08198383247
1542	0.08197125442
1543	0.08194917206
1544	0.08192927607
1545	0.08190231442
1546	0.08188790643
1547	0.08185594089
1548	0.08182963414
1549	0.0817945902
1550	0.08177163227
1551	0.08174039661
1552	0.08171471756
1553	0.0816936564
1554	0.08168752842
1555	0.08166750487
1556	0.08163905415
1557	0.08163672937
1558	0.08160869352
1559	0.08158880029
1560	0.08157564238
1561	0.08155723382
1562	0.08154497487
1563	0.08154160025
1564	0.0815083469
1565	0.08148638466
1566	0.08145853239
1567	0.08145603991
1568	0.08142165527
1569	0.08140034938
1570	0.08137902004
1571	0.08135732875
1572	0.08133006815
1573	0.08131307259
1574	0.08128215197
1575	0.08126229067
1576	0.08123372338
1577	0.08121917188
1578	0.08119449712
1579	0.08117024094
1580	0.08115342651
1581	0.0811283872
1582	0.08109900998
1583	0.08106856934
1584	0.08106552426
1585	0.08104909832
1586	0.08103453867
1587	0.0810167232
1588	0.08099053803
1589	0.08096314852
1590	0.08095277158
1591	0.08093656068
1592	0.08091438087
1593	0.08089582744
1594	0.08087639052
1595	0.08086701165
1596	0.08084886078
1597	0.08083676837
1598	0.08081492064
1599	0.08079794982
1600	0.08077872484
1601	0.08077609969
1602	0.08074901535
1603	0.08072943729
1604	0.0807107921
1605	0.08068460404
1606	0.08066753658
1607	0.08064393196
1608	0.08061871303
1609	0.0805970071
1610	0.08057232969
1611	0.08056993
1612	0.08054573031
1613	0.08052374753
1614	0.08049697073
1615	0.08046714376
1616	0.08045116653
1617	0.08042686202
1618	0.0804099846
1619	0.08039071963
1620	0.080367739
1621	0.0803633927
1622	0.08036083991
1623	0.08034078123
1624	0.08031753744
1625	0.08030075376
1626	0.08028494536
1627	0.08027792857
1628	0.08026093652
1629	0.08023236082
1630	0.08020591747
1631	0.08019364582
1632	0.08017587363
1633	0.08013921418
1634	0.08013055685
1635	0.08011671855
1636	0.08011419104
1637	0.08011152449
1638	0.0800934303
1639	0.08007131672
1640	0.08006104997
1641	0.08005892021
1642	0.08003068984
1643	0.08001821296
1644	0.07999059577
1645	0.07996434008
1646	0.07993837797
1647	0.07992091939
1648	0.0798969986
1649	0.07987380188
1650	0.07985668613
1651	0.07983364537
1652	0.07981228466
1653	0.07979342218
1654	0.07976209853
1655	0.0797393018
1656	0.07973646993
1657	0.07971439825
1658	0.0796884961
1659	0.07966983351
1660	0.07965786533
1661	0.07963306422
1662	0.07961245056
1663	0.07959556895
1664	0.07958262083
1665	0.0795618371
1666	0.07954484966
1667	0.0795226366
1668	0.07950898617
1669	0.07948555089
1670	0.07946238444
1671	0.0794508621
1672	0.0794455449
1673	0.07942838978
1674	0.07941016249
1675	0.07938626435
1676	0.07936707225
1677	0.07935106857
1678	0.079332935
1679	0.07933035132
1680	0.0793164541
1681	0.0792934212
1682	0.07928400791
1683	0.07926980258
1684	0.07926736107
1685	0.07924381786
1686	0.07921847785
1687	0.07920360692
1688	0.07919404761
1689	0.07916673654
1690	0.07915140984
1691	0.07913561618
1692	0.07912688745
1693	0.07911740562
1694	0.07909783823
1695	0.07909541964
1696	0.07906965413
1697	0.07904489308
1698	0.07902976128
1699	0.0790005989
1700	0.07899459935
1701	0.07897537046
1702	0.07896669424
1703	0.07894450953
1704	0.07891969878
1705	0.0789041393
1706	0.0788817337
1707	0.07886227264
1708	0.07884440345
1709	0.0788294883
1710	0.07880567097
1711	0.07879456001
1712	0.07877891024
1713	0.07875470584
1714	0.07874793008
1715	0.07873314938
1716	0.07870967977
1717	0.07869230579
1718	0.07866853673
1719	0.07864155171
1720	0.07862689308
1721	0.07860250201
1722	0.07859392923
1723	0.07857220313
1724	0.07855321124
1725	0.07853868464
1726	0.07851748285
1727	0.07850667599
1728	0.07848706155
1729	0.07847284361
1730	0.07845314234
1731	0.07843550508
1732	0.07841903278
1733	0.07839727363
1734	0.07838318167
1735	0.07835629326
1736	0.07832067719
1737	0.078293877
1738	0.07827896644
1739	0.0782622705
1740	0.07824955568
1741	0.07822628268
1742	0.0782044417
1743	0.07816964482
1744	0.07814736466
1745	0.07812370992
1746	0.07811668845
1747	0.07810924371
1748	0.07808435952
1749	0.07805729884
1750	0.07804162363
1751	0.0780228787
1752	0.07800477563
1753	0.07797862496
1754	0.07796071308
1755	0.07793747398
1756	0.07790951219
1757	0.07790458551
1758	0.07788417137
1759	0.07786717662
1760	0.07784837827
1761	0.07784107421
1762	0.07782837717
1763	0.07780548322
1764	0.07777948146
1765	0.07777103081
1766	0.07775738299
1767	0.07773302506
1768	0.07771647997
1769	0.07769584175
1770	0.07768760521
1771	0.07767201401
1772	0.0776553183
1773	0.07763005317
1774	0.07762187003
1775	0.07760463878
1776	0.07758997882
1777	0.07756715019
1778	0.07755187905
1779	0.0775495405
1780	0.07753914405
1781	0.07751683046
1782	0.07750238371
1783	0.07748366929
1784	0.07745882494
1785	0.07745216751
1786	0.07744406858
1787	0.07742889124
1788	0.077413569
1789	0.07740457726
1790	0.07738225029
1791	0.07736535888
1792	0.07735575036
1793	0.0773419987
1794	0.07732497431
1795	0.0773162854
1796	0.0772954782
1797	0.07727395644
1798	0.07725652537
1799	0.07723424097
1800	0.07721372147
1801	0.07720008023
1802	0.07717647631
1803	0.07716534241
1804	0.07715741945
1805	0.07712758283
1806	0.07711131232
1807	0.07710930726
1808	0.07709970182
1809	0.07708513391
1810	0.07706151089
1811	0.07704625205
1812	0.07702382644
1813	0.07700590146
1814	0.07698325032
1815	0.0769723701
1816	0.07696998624
1817	0.07696798814
1818	0.0769599186
1819	0.07695754325
1820	0.0769327461
1821	0.07691612491
1822	0.07689239974
1823	0.07686633748
1824	0.07685952564
1825	0.07684664762
1826	0.07682597514
1827	0.07681525005
1828	0.07680251032
1829	0.07677951479
1830	0.07675419506
1831	0.07674595588
1832	0.07673135693
1833	0.07670823346
1834	0.07669404053
1835	0.07668345854
1836	0.07666448478
1837	0.07664571021
1838	0.07663372812
1839	0.07661121956
1840	0.07658492185
1841	0.0765646427
1842	0.0765568979
1843	0.07655147313
1844	0.0765299414
1845	0.07651544494
1846	0.07649373495
1847	0.07647409477
1848	0.07645468671
1849	0.07643624448
1850	0.07641350848
1851	0.07639320075
1852	0.07637455887
1853	0.07637197201
1854	0.07636390512
1855	0.07634907057
1856	0.07633718142
1857	0.07632089735
1858	0.07629082716
1859	0.07627558112
1860	0.07625857138
1861	0.07624414335
1862	0.0762189449
1863	0.07621683581
1864	0.07621433814
1865	0.07619316169
1866	0.07618616537
1867	0.07617589958
1868	0.07616437389
1869	0.07614539919
1870	0.07612291431
1871	0.07611767784
1872	0.07609382456
1873	0.07608359648
1874	0.07605900882
1875	0.07603966713
1876	0.07603173833
1877	0.07601146137
1878	0.07598803166
1879	0.07596905351
1880	0.0759497411
1881	0.07593208023
1882	0.0759166227
1883	0.0759051918
1884	0.07588138064
1885	0.07587343412
1886	0.07584725445
1887	0.07582135351
1888	0.07580642933
1889	0.07578771499
1890	0.07576547192
1891	0.0757479376
1892	0.07573409194
1893	0.07572649586
1894	0.07572110911
1895	0.075708023
1896	0.07569658775
1897	0.07568335172
1898	0.07565422606
1899	0.07564502448
1900	0.07562776459
1901	0.07560697672
1902	0.07558295315
1903	0.07558123441
1904	0.07557150983
1905	0.07555850453
1906	0.07555626922
1907	0.07554013408
1908	0.07553629968
1909	0.07550618023
1910	0.07548841043
1911	0.07546596119
1912	0.07544994639
1913	0.07543166892
1914	0.07542977125
1915	0.07542046572
1916	0.07540345653
1917	0.07537932178
1918	0.07537020857
1919	0.07534982428
1920	0.0753403917
1921	0.07532007336
1922	0.07530203844
1923	0.0752782942
1924	0.07526860138
1925	0.07524180009
1926	0.07522500957
1927	0.07521714238
1928	0.07520035177
1929	0.07519027533
1930	0.07518431292
1931	0.07516987885
1932	0.07514893469
1933	0.0751372966
1934	0.07513538376
1935	0.07512162297
1936	0.07509986236
1937	0.07508055558
1938	0.07506904034
1939	0.07504467902
1940	0.07502257167
1941	0.07500839195
1942	0.07498092383
1943	0.07496933581
1944	0.07495211253
1945	0.07493253504
1946	0.07491903957
1947	0.0749016727
1948	0.07489290259
1949	0.07487006943
1950	0.07483884427
1951	0.07481233961
1952	0.07479274026
1953	0.07478453479
1954	0.07476746443
1955	0.07476278009
1956	0.07474010334
1957	0.07472152312
1958	0.07470430208
1959	0.07469793676
1960	0.07468868634
1961	0.07468333764
1962	0.07466334656
1963	0.0746505177
1964	0.07462763523
1965	0.07462581719
1966	0.07460030367
1967	0.07458032243
1968	0.07457166907
1969	0.07455328966
1970	0.07453539393
1971	0.07453057608
1972	0.07450861202
1973	0.07448736935
1974	0.07448554116
1975	0.07446664251
1976	0.0744350949
1977	0.07442676677
1978	0.07441713495
1979	0.07440244335
1980	0.07438835389
1981	0.07436922811
1982	0.07435019624
1983	0.07432899502
1984	0.07431091631
1985	0.07429517513
1986	0.07427513863
1987	0.07426338822
1988	0.07424112925
1989	0.0742390571
1990	0.07422493899
1991	0.07421282143
1992	0.07419315287
1993	0.07417952754
1994	0.07416129014
1995	0.07414727501
1996	0.07412749883
1997	0.07411272276
1998	0.0741001093
1999	0.07408759937
2000	0.07408579151
2001	0.07406861209
2002	0.07404671404
2003	0.07402726419
2004	0.07400595095
2005	0.07398853264
2006	0.0739690218
2007	0.07396414707
2008	0.07395455373
2009	0.07394577436
2010	0.07393260179
2011	0.07393082239
2012	0.07391557733
2013	0.07389850245
2014	0.07389013136
2015	0.07387073239
2016	0.07384681859
2017	0.07383571946
2018	0.07382870995
2019	0.07380906151
2020	0.07378642032
2021	0.07377534347
2022	0.07376805203
2023	0.07375161138
2024	0.07373838993
2025	0.07373080104
2026	0.07370718708
2027	0.07370252575
2028	0.07369433279
2029	0.07368093811
2030	0.07367223587
2031	0.07366711715
2032	0.07365768066
2033	0.07363678242
2034	0.07361865699
2035	0.07360868115
2036	0.07359763527
2037	0.07358878719
2038	0.07357477615
2039	0.07357119078
2040	0.07355447123
2041	0.07353788383
2042	0.07353175907
2043	0.07351422403
2044	0.07349021776
2045	0.07347172808
2046	0.07345912927
2047	0.0734466242
2048	0.07344463595
2049	0.07342643018
2050	0.07341160822
2051	0.07340459623
2052	0.07338008659
2053	0.07336179233
2054	0.07333727975
2055	0.07331873291
2056	0.07329698413
2057	0.07329372925
2058	0.07328664927
2059	0.07328421316
2060	0.0732773593
2061	0.07326593628
2062	0.07325513604
2063	0.07324712125
2064	0.07322423998
2065	0.07320189008
2066	0.07318841448
2067	0.07317119925
2068	0.07316445242
2069	0.07315997915
2070	0.07313852577
2071	0.0731198058
2072	0.07310335256
2073	0.07307995942
2074	0.07306836415
2075	0.07303925012
2076	0.07303750141
2077	0.07302534727
2078	0.07302024224
2079	0.07299716264
2080	0.07299328072
2081	0.07298057482
2082	0.07296162104
2083	0.07294997117
2084	0.07292307692
2085	0.07290850129
2086	0.07290160419
2087	0.07288793883
2088	0.0728717777
2089	0.07285443754
2090	0.07283283385
2091	0.07282105572
2092	0.07281410496
2093	0.0727905968
2094	0.07277828186
2095	0.07277636518
2096	0.07275441832
2097	0.0727469268
2098	0.07273478561
2099	0.07272344398
2100	0.07272108695
2101	0.07270547764
2102	0.07268850709
2103	0.07267149882
2104	0.07264838651
2105	0.07263965716
2106	0.07263794305
2107	0.07261076035
2108	0.07259399076
2109	0.07257712216
2110	0.07255462095
2111	0.07254732938
2112	0.072527197
2113	0.07250039848
2114	0.07248206683
2115	0.07246470037
2116	0.07244631393
2117	0.0724227095
2118	0.07240519168
2119	0.07239330711
2120	0.07237810715
2121	0.07237335696
2122	0.07235562776
2123	0.0723307661
2124	0.07231881936
2125	0.07230818135
2126	0.07229702925
2127	0.07227629707
2128	0.07226458218
2129	0.0722539664
2130	0.07223651751
2131	0.07222482719
2132	0.0722110495
2133	0.07220195739
2134	0.07218922134
2135	0.07218133883
2136	0.07216872747
2137	0.0721611575
2138	0.07214601997
2139	0.07212406104
2140	0.07210258615
2141	0.07208219913
2142	0.07207038831
2143	0.07205524984
2144	0.07205039836
2145	0.07203725695
2146	0.07203344005
2147	0.07200830392
2148	0.07199928761
2149	0.07197898092
2150	0.07195774942
2151	0.07193672316
2152	0.07191253113
2153	0.07188516698
2154	0.07187479711
2155	0.07186807554
2156	0.07184382694
2157	0.07182883814
2158	0.0718092151
2159	0.07178761668
2160	0.07178016477
2161	0.0717777273
2162	0.07177031249
2163	0.07176393167
2164	0.07174786726
2165	0.07173642404
2166	0.07172836428
2167	0.07170908771
2168	0.07169419317
2169	0.07168682504
2170	0.07168512638
2171	0.0716834383
2172	0.07166551181
2173	0.07165329333
2174	0.07164102441
2175	0.07162551407
2176	0.07160539546
2177	0.0715987368
2178	0.07157724095
2179	0.07156182625
2180	0.0715352215
2181	0.07151400744
2182	0.07151088799
2183	0.07150433208
2184	0.07148879461
2185	0.07148399242
2186	0.07148233231
2187	0.07146956137
2188	0.07144966692
2189	0.07143529718
2190	0.07143270253
2191	0.07142237241
2192	0.07140731687
2193	0.07139049002
2194	0.07138404146
2195	0.07137229107
2196	0.07135075195
2197	0.0713435184
2198	0.07133230519
2199	0.07133033148
2200	0.07132033593
2201	0.07130284525
2202	0.07129796012
2203	0.0712893121
2204	0.07127578388
2205	0.07126692844
2206	0.07124248525
2207	0.07122338826
2208	0.07119770937
2209	0.07118752354
2210	0.07117573627
2211	0.07116482066
2212	0.07115849922
2213	0.07114000424
2214	0.07112084371
2215	0.07110344807
2216	0.07108388619
2217	0.07106771126
2218	0.07105204771
2219	0.07103704207
2220	0.07103559344
2221	0.0710165212
2222	0.07100079766
2223	0.07098302056
2224	0.07096790031
2225	0.0709427322
2226	0.07092485487
2227	0.07091058973
2228	0.07088247142
2229	0.07087416141
2230	0.0708589944
2231	0.0708418141
2232	0.07082562467
2233	0.07079881502
2234	0.07078248111
2235	0.07076559287
2236	0.07075797175
2237	0.07073942395
2238	0.07072367742
2239	0.07070187588
2240	0.07067957189
2241	0.07066013864
2242	0.07064906566
2243	0.07062453835
2244	0.07061495396
2245	0.07059725433
2246	0.07058158137
2247	0.0705662458
2248	0.07054535825
2249	0.07053432677
2250	0.07052611896
2251	0.07051195009
2252	0.07048702387
2253	0.07047402505
2254	0.07046214094
2255	0.07045153923
2256	0.07043696578
2257	0.07041723378
2258	0.07041507443
2259	0.07041346202
2260	0.07040078342
2261	0.07038342526
2262	0.07036019779
2263	0.07034968466
2264	0.07033320519
2265	0.0703306522
2266	0.07031682258
2267	0.07030014985
2268	0.0702832904
2269	0.07027278523
2270	0.0702624061
2271	0.07024632222
2272	0.07021991198
2273	0.07021508494
2274	0.07021318011
2275	0.0702036911
2276	0.07018947743
2277	0.07017033945
2278	0.07016172766
2279	0.07015964488
2280	0.07015595528
2281	0.07013866207
2282	0.07011466865
2283	0.07011307988
2284	0.07009536456
2285	0.07008905291
2286	0.07006967388
2287	0.0700513481
2288	0.07004502197
2289	0.07003000711
2290	0.07001145551
2291	0.07000072644
2292	0.06998928257
2293	0.06996875034
2294	0.06996201244
2295	0.06994698442
2296	0.06993778493
2297	0.06991730141
2298	0.06991572241
2299	0.06990410734
2300	0.06988238787
2301	0.06986639271
2302	0.06984409944
2303	0.06983008662
2304	0.06980857195
2305	0.06980392035
2306	0.06978981763
2307	0.06978328116
2308	0.06977712778
2309	0.06976259559
2310	0.06974754441
2311	0.06972798031
2312	0.06971761459
2313	0.06970557887
2314	0.06969938459
2315	0.06968967724
2316	0.06967837547
2317	0.06966057886
2318	0.06965444584
2319	0.06963835629
2320	0.06962190283
2321	0.06960718478
2322	0.06958898889
2323	0.06956432662
2324	0.06955194101
2325	0.06953681224
2326	0.06953211211
2327	0.06951573918
2328	0.06950360831
2329	0.06949515855
2330	0.06948293105
2331	0.06947178889
2332	0.06945600522
2333	0.06943444028
2334	0.06941397111
2335	0.06940329513
2336	0.06940031874
2337	0.0693776522
2338	0.06937168668
2339	0.06935716294
2340	0.06934045837
2341	0.06933147227
2342	0.06931160867
2343	0.0692995171
2344	0.0692784952
2345	0.06926144641
2346	0.06923729051
2347	0.06923282752
2348	0.06921763863
2349	0.06921327731
2350	0.06920572406
2351	0.06919149631
2352	0.0691897915
2353	0.06917130408
2354	0.06915363286
2355	0.0691394021
2356	0.06913043584
2357	0.06911742904
2358	0.0691018106
2359	0.06908561332
2360	0.0690647141
2361	0.06904518387
2362	0.06902558414
2363	0.06902395966
2364	0.06901242419
2365	0.06899762279
2366	0.06898495468
2367	0.06896910044
2368	0.06895531582
2369	0.06892927555
2370	0.06890910576
2371	0.06889753665
2372	0.06888093859
2373	0.06886672643
2374	0.06886519707
2375	0.06884903151
2376	0.06884583915
2377	0.06883114215
2378	0.06881615928
2379	0.06879778367
2380	0.06878050489
2381	0.0687618963
2382	0.06875225164
2383	0.06874596906
2384	0.06873245952
2385	0.06871371463
2386	0.06870108072
2387	0.06869350305
2388	0.06868314272
2389	0.0686762523
2390	0.0686745831
2391	0.06866407107
2392	0.06866256392
2393	0.06866091329
2394	0.06864569702
2395	0.0686318274
2396	0.06862972991
2397	0.06862181656
2398	0.06861077081
2399	0.06859188275
2400	0.06858196581
2401	0.06856747491
2402	0.06856599637
2403	0.06854324939
2404	0.06852877799
2405	0.06852612522
2406	0.06851335594
2407	0.06850335996
2408	0.06849201455
2409	0.06849054822
2410	0.06846844366
2411	0.06845182598
2412	0.06843262124
2413	0.06842391488
2414	0.06840513412
2415	0.06839160205
2416	0.0683672242
2417	0.06835139529
2418	0.06833561002
2419	0.06832495346
2420	0.06832326437
2421	0.06831091641
2422	0.06829582262
2423	0.06827943139
2424	0.0682525982
2425	0.06823931123
2426	0.06822903022
2427	0.06821548224
2428	0.06819633881
2429	0.06818286945
2430	0.06815199499
2431	0.06813582572
2432	0.06812206587
2433	0.06810609668
2434	0.06809624913
2435	0.06807378051
2436	0.06805963498
2437	0.0680523655
2438	0.06803003246
2439	0.0680174006
2440	0.06800712359
2441	0.0679910971
2442	0.06796842133
2443	0.06795436934
2444	0.0679450778
2445	0.0679254801
2446	0.0679153999
2447	0.06790869664
2448	0.06789895008
2449	0.06788143196
2450	0.06787519004
2451	0.06787375168
2452	0.06784866318
2453	0.06784730663
2454	0.0678292841
2455	0.06782770539
2456	0.067811641
2457	0.06781007246
2458	0.06778774789
2459	0.06776891434
2460	0.06776751221
2461	0.06776173447
2462	0.06774027281
2463	0.06773092834
2464	0.06771466379
2465	0.06770453008
2466	0.06769359709
2467	0.06767505904
2468	0.06765525613
2469	0.06764089273
2470	0.067619042
2471	0.06760991885
2472	0.06759646039
2473	0.0675850315
2474	0.06756749697
2475	0.06755323135
2476	0.06752855774
2477	0.0675224989
2478	0.06750130088
2479	0.06748591726
2480	0.06746507843
2481	0.06745796933
2482	0.06745190689
2483	0.067440641
2484	0.06743124785
2485	0.06741170658
2486	0.06739895542
2487	0.06738309247
2488	0.06736048923
2489	0.06734756528
2490	0.06733865212
2491	0.06732669848
2492	0.06731254676
2493	0.06729964492
2494	0.06729318697
2495	0.06728528234
2496	0.06727941326
2497	0.06726773915
2498	0.06724920007
2499	0.06723272434
2500	0.06723118826
2501	0.06721306599
2502	0.06721157736
2503	0.06719941129
2504	0.06718356868
2505	0.06716905773
2506	0.06715379729
2507	0.06714533544
2508	0.06712966042
2509	0.06711993238
2510	0.06710981107
2511	0.06709266551
2512	0.06708082067
2513	0.06707065984
2514	0.06705495901
2515	0.06702999722
2516	0.06701521551
2517	0.06699849288
2518	0.06698576403
2519	0.06695995771
2520	0.06695874649
2521	0.06693596371
2522	0.06692838314
2523	0.06690795993
2524	0.06690398376
2525	0.06689833471
2526	0.0668801209
2527	0.0668698262
2528	0.06685313701
2529	0.06683049639
2530	0.06681486971
2531	0.06679220838
2532	0.06677149345
2533	0.06676548597
2534	0.06675037824
2535	0.06673662334
2536	0.06672328376
2537	0.06670546459
2538	0.06668084783
2539	0.06666563145
2540	0.06664855713
2541	0.06663008717
2542	0.06661643523
2543	0.0666065515
2544	0.06659571814
2545	0.06658281566
2546	0.06657246734
2547	0.06655200611
2548	0.06655048371
2549	0.06654916073
2550	0.06653422293
2551	0.06651750054
2552	0.06650291391
2553	0.06649399561
2554	0.06648366834
2555	0.06646790611
2556	0.06646229933
2557	0.06645583083
2558	0.0664399011
2559	0.0664162264
2560	0.0663989877
2561	0.06637969366
2562	0.06636058023
2563	0.06634224246
2564	0.06632668792
2565	0.06631401455
2566	0.06630323704
2567	0.06629185823
2568	0.06627029756
2569	0.06625763307
2570	0.06624587015
2571	0.06622752354
2572	0.06621273252
2573	0.06619899434
2574	0.0661835909
2575	0.0661688574
2576	0.06615693106
2577	0.06613970005
2578	0.06612768047
2579	0.0661114188
2580	0.06609261941
2581	0.06607829534
2582	0.06606244743
2583	0.06604931426
2584	0.06603847935
2585	0.06602135956
2586	0.06601248335
2587	0.06600189953
2588	0.0659923673
2589	0.06597900914
2590	0.06595795036
2591	0.06594004704
2592	0.0659271836
2593	0.065911402
2594	0.06590365795
2595	0.0658888201
2596	0.06587618084
2597	0.06585746497
2598	0.06584124182
2599	0.06582018124
2600	0.06580873916
2601	0.06579222613
2602	0.06577827174
2603	0.0657650569
2604	0.06575135412
2605	0.06574038389
2606	0.06572486155
2607	0.06570865471
2608	0.06569245426
2609	0.06567268574
2610	0.0656595646
2611	0.06564480833
2612	0.06562537059
2613	0.06561288986
2614	0.06560305065
2615	0.06558794012
2616	0.06557801342
2617	0.06556283075
2618	0.06556147824
2619	0.06555462408
2620	0.06554787301
2621	0.06553352838
2622	0.0655130924
2623	0.06550119361
2624	0.06548906721
2625	0.06547102531
2626	0.06546407034
2627	0.06544092311
2628	0.06543686312
2629	0.06543142433
2630	0.06542299059
2631	0.06541743327
2632	0.06540552512
2633	0.06540031103
2634	0.06537959352
2635	0.06536542279
2636	0.0653579102
2637	0.0653566932
2638	0.06534849678
2639	0.06533760725
2640	0.06532483661
2641	0.06530345917
2642	0.06529459809
2643	0.06528229087
2644	0.06527066364
2645	0.0652576392
2646	0.06524960303
2647	0.06523738429
2648	0.06522820008
2649	0.0652148364
2650	0.06520500214
2651	0.06519944736
2652	0.0651926977
2653	0.06517182331
2654	0.06516100514
2655	0.06514348095
2656	0.06513169934
2657	0.06511800264
2658	0.06511257391
2659	0.06510012315
2660	0.06507718097
2661	0.06506674201
2662	0.06505158401
2663	0.06504371152
2664	0.06503638792
2665	0.06502221844
2666	0.06501045007
2667	0.06499250313
2668	0.06498252706
2669	0.0649627576
2670	0.06494505531
2671	0.06493968627
2672	0.06493835651
2673	0.06492542037
2674	0.06491800417
2675	0.06490036528
2676	0.06488767249
2677	0.0648658429
2678	0.06485095162
2679	0.06483974166
2680	0.06482672641
2681	0.06480645443
2682	0.06479218111
2683	0.06477212994
2684	0.06476295382
2685	0.06475063958
2686	0.06473774655
2687	0.06473642999
2688	0.06473361649
2689	0.06472059157
2690	0.06469775097
2691	0.0646749994
2692	0.06466140876
2693	0.06465241335
2694	0.06463724853
2695	0.06463112014
2696	0.06462981267
2697	0.06462002229
2698	0.06461485882
2699	0.06460509
2700	0.06459367919
2701	0.06459212088
2702	0.0645733126
2703	0.06456076343
2704	0.06455197877
2705	0.06454620416
2706	0.06454025835
2707	0.06453202818
2708	0.06451722349
2709	0.06449650387
2710	0.06449318809
2711	0.06449189726
2712	0.06447764122
2713	0.06446356204
2714	0.06444778646
2715	0.06443054641
2716	0.06442250259
2717	0.06440797949
2718	0.06440669548
2719	0.06439226796
2720	0.06437106172
2721	0.06436978401
2722	0.06436042164
2723	0.06434977314
2724	0.06434850322
2725	0.06433100943
2726	0.0643177695
2727	0.06429710727
2728	0.0642869664
2729	0.06426700332
2730	0.0642543009
2731	0.06425302874
2732	0.06424590128
2733	0.06423566878
2734	0.06422470028
2735	0.0642001147
2736	0.06418587018
2737	0.06416673185
2738	0.06415091098
2739	0.06413795587
2740	0.06412249807
2741	0.06410977967
2742	0.06409660834
2743	0.06408352781
2744	0.06406846452
2745	0.06405483211
2746	0.06404741479
2747	0.0640367311
2748	0.06402981299
2749	0.06401193617
2750	0.06400224993
2751	0.06398332032
2752	0.06398212852
2753	0.06396096999
2754	0.06395257484
2755	0.0639424934
2756	0.06392292589
2757	0.06392167432
2758	0.06390421562
2759	0.06389544117
2760	0.06388561495
2761	0.06387405872
2762	0.06386153673
2763	0.06384399302
2764	0.06383346017
2765	0.06382069427
2766	0.06380958086
2767	0.06379722664
2768	0.06378420076
2769	0.06378013687
2770	0.06376981637
2771	0.06375323043
2772	0.06373918749
2773	0.06373085172
2774	0.06372722716
2775	0.06371854419
2776	0.06370717132
2777	0.06368645596
2778	0.06367766381
2779	0.06366416652
2780	0.06364383856
2781	0.06363573203
2782	0.06363415244
2783	0.06363310649
2784	0.06362347661
2785	0.06362175052
2786	0.06360733443
2787	0.063605234
2788	0.06359241735
2789	0.06359120192
2790	0.06357939376
2791	0.06355836286
2792	0.06355118285
2793	0.06354970002
2794	0.0635468643
2795	0.06353170256
2796	0.06352675893
2797	0.06351583108
2798	0.06349664094
2799	0.06348754043
2800	0.06348530997
2801	0.06347031106
2802	0.06345630507
2803	0.06344860248
2804	0.06343554922
2805	0.06341396592
2806	0.06341277198
2807	0.06340091018
2808	0.06339934452
2809	0.06338629852
2810	0.06337664362
2811	0.0633633509
2812	0.06335199554
2813	0.06334555305
2814	0.06332683603
2815	0.06330908002
2816	0.06329599476
2817	0.0632847091
2818	0.06328301357
2819	0.06326996929
2820	0.06325866878
2821	0.06324623423
2822	0.06323338152
2823	0.06323199436
2824	0.0632201814
2825	0.06320818582
2826	0.06320620873
2827	0.06319304746
2828	0.06318816209
2829	0.06317660168
2830	0.06315460482
2831	0.06314244658
2832	0.06313016753
2833	0.06311297171
2834	0.06310470467
2835	0.06309793567
2836	0.06307940224
2837	0.06306652969
2838	0.06306265813
2839	0.06304619139
2840	0.06304480411
2841	0.06302603054
2842	0.06301410772
2843	0.06300638482
2844	0.06299689991
2845	0.06299523836
2846	0.0629773697
2847	0.06296378925
2848	0.06294714695
2849	0.06294558871
2850	0.06294321503
2851	0.06292768171
2852	0.06291023655
2853	0.06289969808
2854	0.06287782295
2855	0.06285562222
2856	0.06283425605
2857	0.06282617626
2858	0.06281288076
2859	0.06280594741
2860	0.0627970644
2861	0.06278918017
2862	0.06278683386
2863	0.06277201398
2864	0.06276535052
2865	0.06275339466
2866	0.06273662412
2867	0.0627171211
2868	0.06271597395
2869	0.06270557536
2870	0.06269639866
2871	0.06267619511
2872	0.06265909669
2873	0.06264738578
2874	0.06263382719
2875	0.06262596843
2876	0.06261816964
2877	0.06260793324
2878	0.0626056147
2879	0.0625889488
2880	0.06258733162
2881	0.06257838127
2882	0.06256364159
2883	0.06255309103
2884	0.06254534595
2885	0.06254374591
2886	0.06253121541
2887	0.06252965726
2888	0.06252202823
2889	0.06249652996
2890	0.06248037264
2891	0.0624792564
2892	0.06246287247
2893	0.0624552402
2894	0.06244580044
2895	0.0624368142
2896	0.06242372784
2897	0.06241498208
2898	0.06240670693
2899	0.06238823561
2900	0.0623777077
2901	0.06237041354
2902	0.06236888026
2903	0.06235233099
2904	0.06234265488
2905	0.06233259052
